1, 1, 1
1, 1, 1
2, 3, 2
2, 3, 2
3, 5, 3
3, 5, 3
3, 5, 3
4, 8, 5
4, 8, 5
4, 8, 5
4, 8, 5
4, 8, 5
5, 13, 8
5, 13, 8
5, 13, 8
5, 13, 8
5, 13, 8
5, 13, 8
5, 13, 8
5, 13, 8
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
6, 21, 13
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
7, 34, 21
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
8, 55, 34
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
9, 89, 55
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
10, 144, 89
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
11, 233, 144
12, 377, 233
