100,0.0008789999999407883
200,0.0018749999999272404
300,0.00356299999998555
400,0.0057160000001204025
500,0.0040169999999761785
600,0.008426999999983309
700,0.005869000000075175
800,0.009320000000116124
900,0.010344000000031883
1000,0.009570000000167056
2000,0.02997600000003331
3000,0.035323999999945954
4000,0.043091999999887776
5000,0.060953000000154134
6000,0.08129299999995965
7000,0.10218600000007427
8000,0.09233999999992193
9000,0.12478499999997439
10000,0.1324290000000019
20000,0.3070390000000316
30000,0.4990740000000642
40000,0.7187800000001516
