100,0.0013120000003254972
200,0.0061789999999746215
300,0.014601999999285908
400,0.03164599999945494
500,0.036562000001140404
600,0.06917000000066764
700,0.09704500000043481
800,0.12813099999948463
900,0.13834099999985483
1000,0.17879399999947054
2000,0.7074400000001333
3000,1.592226999999184
4000,2.9496560000006866
5000,4.4519600000003265
6000,6.522666000000754
7000,8.759323000000222
8000,11.358036999999968
9000,14.812439999999697
10000,17.61036299999978
20000,71.37510400000065
30000,160.07630299999983
40000,283.8691919999983
50000,448.09621100000004
60000,656.6474740000012
70000,865.0531609999998
80000,1169.3839700000026
90000,1475.2570009999981
100000,1820.445334
