100,0.0009699999991426012
200,0.0024629999988974305
300,0.005903999999645748
400,0.015691000000515487
500,0.02257599999938975
600,0.03176600000006147
700,0.039249999999810825
800,0.05385299999943527
900,0.08553300000130548
1000,0.09433399999943504
2000,0.3446300000014162
3000,0.7686869999997725
4000,1.3758289999987028
5000,2.1959790000000794
6000,3.0507159999997384
7000,4.35438399999839
8000,5.442095000000336
9000,7.084095000000161
10000,8.76654899999994
20000,33.908172999999806
30000,77.20673600000009
40000,137.1805490000006
50000,220.67706199999884
60000,310.805601
70000,437.79238800000167
80000,563.7238189999989
90000,719.1329250000017
100000,876.8666229999981
