100,0.0006929999999999437
200,0.001298999999999939
300,0.0022130000000000205
400,0.003689999999999971
500,0.005118000000000067
600,0.004974000000000034
700,0.009257999999999988
800,0.006308999999999898
900,0.013854000000000033
1000,0.011584999999999956
2000,0.026819999999999844
3000,0.03270200000000045
4000,0.04906100000000002
5000,0.08005400000000051
6000,0.08966000000000207
7000,0.10050799999999782
8000,0.13644800000000146
9000,0.13429399999999703
10000,0.15141199999999344
20000,0.3344690000000128
30000,0.5075489999999832
40000,0.7397070000000667
50000,0.9319140000000061
60000,1.1515580000000227
70000,1.3267799999998715
80000,1.6058400000001711
90000,1.812895000000026
100000,2.112597999999707
