100,0.0007869999999999822
200,0.0023519999999999097
300,0.0063230000000000786
400,0.01205299999999998
500,0.02079399999999998
600,0.02556999999999998
700,0.03428600000000004
800,0.048785999999999996
900,0.06904599999999994
1000,0.07406800000000002
2000,0.3445360000000002
3000,0.7115480000000001
4000,1.3062319999999996
5000,2.0618239999999997
6000,2.922456999999998
7000,3.887961999999998
8000,5.407719
9000,6.937049000000002
10000,8.212057000000001
20000,34.249255000000005
30000,79.42780499999998
40000,146.51823999999993
50000,234.61704099999986
60000,352.0836239999999
70000,495.5065589999999
80000,644.409154
90000,825.585118
100000,1045.193357
