100,0.0009580000005371403
200,0.002303000001120381
300,0.007796999998390675
400,0.01198599999952421
500,0.020187000000078115
600,0.03678500000023632
700,0.05274199999985285
800,0.06420599999910337
900,0.07379199999923003
1000,0.0831529999995837
2000,0.32260800000040035
3000,0.8052540000007866
4000,1.3055130000011559
5000,2.06305600000087
6000,2.8618809999989026
7000,4.09961900000053
8000,5.154395999999906
9000,6.816860999999335
10000,8.169012000000293
20000,34.28948400000081
30000,71.43992100000105
40000,130.020136000001
50000,195.93554499999846
60000,299.4362970000002
70000,390.4127439999993
80000,534.1818679999997
90000,636.8856000000014
100000,845.0282229999993
