100,0.0009020000000000694
200,0.0027480000000000837
300,0.007201999999999931
400,0.010650000000000048
500,0.016527999999999987
600,0.035156000000000076
700,0.035302000000000056
800,0.051173000000000024
900,0.06806000000000001
1000,0.08686000000000005
2000,0.3517800000000001
3000,0.8351319999999998
4000,1.3712359999999997
5000,2.1418280000000003
6000,2.978821999999999
7000,4.4264019999999995
8000,5.530569999999999
9000,7.475486
10000,8.855450000000005
20000,39.832027
30000,91.279694
40000,186.16938000000002
50000,286.63472
60000,418.16707400000007
70000,575.698128
80000,761.0349309999997
90000,999.6882990000004
100000,1220.4567670000001
