100,0.0004659999999603315
200,0.0016609999997854175
300,0.004390000000057626
400,0.010434999999688443
500,0.013180999999804044
600,0.017738999999892258
700,0.03217399999994086
800,0.04374499999994441
900,0.047876999999971304
1000,0.04937900000004447
2000,0.21111700000028577
3000,0.5262430000002496
4000,0.9132060000001729
5000,1.4185329999995702
6000,1.9652259999998023
7000,2.7082659999996395
8000,3.7093869999998788
9000,4.692335000000185
10000,5.778554999999869
20000,23.00998000000027
30000,52.981471000000056
40000,93.74331600000005
