100,0.0005929999999985114
200,0.0010340000000006455
300,0.00150199999999856
400,0.0019679999999979714
500,0.002929999999999211
600,0.005577000000002386
700,0.004149000000001735
800,0.004274999999999807
900,0.005114000000002505
1000,0.009827999999998838
2000,0.012893999999999295
3000,0.024121000000000947
4000,0.03004100000000065
5000,0.04624899999999954
6000,0.05856100000000097
7000,0.0770060000000008
8000,0.07374999999999687
9000,0.07075200000000237
10000,0.07955899999999971
20000,0.19594700000000032
30000,0.2943560000000005
40000,0.34912900000000135
50000,0.463317
60000,0.632279999999998
70000,0.6477389999999978
80000,0.7216379999999987
90000,0.8195979999999992
100000,0.9127189999999992
