100,0.0008000000000000229
200,0.002937999999999996
300,0.005833999999999895
400,0.015481999999999996
500,0.023496000000000072
600,0.03393600000000008
700,0.03547600000000006
800,0.055441000000000074
900,0.07114299999999996
1000,0.07170399999999999
2000,0.33318499999999984
3000,0.8017380000000003
4000,1.43982
5000,2.2808089999999996
6000,3.4022530000000017
7000,4.577550000000002
8000,5.917000999999999
9000,7.388463999999999
10000,9.305376999999993
20000,37.88730699999999
30000,87.51603300000005
40000,158.619961
50000,250.74224800000002
60000,371.2955860000002
70000,515.6157369999996
80000,672.2988230000001
90000,863.2406980000005
100000,1077.6001540000016
