100,0.00039600000000206137
200,0.0010019999999997253
300,0.0018060000000019727
400,0.004248000000004026
500,0.004153000000002294
600,0.008354000000004191
700,0.009522999999994397
800,0.01406599999999969
900,0.013971999999995433
1000,0.018456000000000472
2000,0.0620619999999974
3000,0.13250899999999888
4000,0.24124700000000132
5000,0.3514330000000001
6000,0.476542000000002
7000,0.6717469999999963
8000,0.9641380000000055
9000,1.1308700000000016
10000,1.4494359999999986
20000,5.707867
30000,12.246103000000005
40000,21.67904999999999
