100,0.0013130000000000086
200,0.002666999999999975
300,0.00835600000000003
400,0.011425000000000018
500,0.020507000000000053
600,0.03244099999999994
700,0.04056100000000007
800,0.057201999999999975
900,0.08041299999999985
1000,0.09667899999999996
2000,0.3599920000000001
3000,0.7743009999999995
4000,1.4991459999999996
5000,2.3282000000000007
6000,3.335441000000003
7000,4.561217999999997
8000,6.071186999999995
9000,7.545712000000009
10000,9.582569000000007
20000,38.13361800000001
30000,88.20380499999999
40000,157.571145
50000,251.19373199999995
60000,364.7150230000002
70000,505.44246499999963
80000,661.0564599999998
90000,859.6197269999993
100000,1065.0299969999996
