100,0.0007340000000000124
200,0.0014520000000000088
300,0.0022290000000000365
400,0.0026610000000000245
500,0.003342000000000067
600,0.008018999999999998
700,0.006132999999999944
800,0.00651400000000002
900,0.006469999999999976
1000,0.009479000000000015
2000,0.018874000000000057
3000,0.037271000000000054
4000,0.03911299999999995
5000,0.062351000000000045
6000,0.066712
7000,0.0820050000000001
8000,0.086951
9000,0.12459100000000012
10000,0.13184399999999985
20000,0.2708949999999999
30000,0.428922
40000,0.5957970000000001
50000,0.779792
60000,0.9277740000000003
70000,1.091304
80000,1.2971950000000003
90000,1.4333240000000007
100000,1.6253720000000005
