100,0.0011669999994410318
200,0.0025139999997918494
300,0.0053529999995589606
400,0.009723000000121829
500,0.01654899999994086
600,0.023823999999876833
700,0.03578000000015891
800,0.047133999999459775
900,0.07041800000024523
1000,0.07721599999968021
2000,0.3222219999997833
3000,0.6821650000001682
4000,1.2908729999999196
5000,1.89712099999997
6000,2.771404999999504
7000,3.836358000000473
8000,5.025728000000527
9000,6.498939000000064
10000,7.763512000000446
20000,31.440418000000136
30000,71.37500499999987
40000,125.43484100000023
