100,0.00074399999994057
200,0.0016469999995933904
300,0.001833999999689695
400,0.0025120000000242726
500,0.003473000000212778
600,0.003991000000041822
700,0.005020000000058644
800,0.007272000000284606
900,0.007285000000138098
1000,0.012127999999847816
2000,0.016719000000193773
3000,0.042822000000342086
4000,0.043615999999929045
5000,0.054143000000294705
6000,0.06842199999982768
7000,0.09027800000012576
8000,0.09123300000010204
9000,0.0998210000002473
10000,0.11778400000002875
20000,0.2689679999998589
30000,0.41063400000030015
40000,0.5860730000003969
