100,0.0006690000000000307
200,0.0020879999999999788
300,0.003001999999999949
400,0.004623000000000044
500,0.0041520000000000445
600,0.004345000000000043
700,0.005865000000000009
800,0.0064109999999999445
900,0.009206999999999965
1000,0.007382
2000,0.025727999999999973
3000,0.033191999999999666
4000,0.04397499999999965
5000,0.06474500000000027
6000,0.0648459999999993
7000,0.09241000000000099
8000,0.09489399999999648
9000,0.12474100000000021
10000,0.12613699999999994
20000,0.30293100000000095
30000,0.4203689999999938
40000,0.5940209999999979
50000,0.7065500000001066
60000,0.9239089999996395
70000,1.1179990000000544
80000,1.2705070000001797
90000,1.4884890000002997
100000,1.5921529999995983
