100,0.000747999999930471
200,0.0028010000000904256
300,0.00529499999993277
400,0.012677000000167027
500,0.016334999999799038
600,0.027712000000065018
700,0.035878000000138854
800,0.05892599999970116
900,0.06871099999989383
1000,0.06861899999967136
2000,0.3055400000002919
3000,0.7081759999996393
4000,1.2409630000001926
5000,2.081837000000178
6000,2.869242000000213
7000,3.865302000000156
8000,5.425699999999779
9000,6.393260000000282
10000,7.824803999999858
20000,34.17893400000003
30000,78.39342299999998
40000,134.52227100000027
