100,0.0017410000000381842
200,0.004866000001129578
300,0.015800999999555643
400,0.02511899999990419
500,0.03611300000011397
600,0.0576100000016595
700,0.09121300000151678
800,0.11179899999842746
900,0.15071499999976368
1000,0.18163800000002084
2000,0.8070739999984653
3000,1.5239390000006097
4000,2.7828470000004017
5000,4.383221000000049
6000,6.241416000000754
7000,8.709059999999226
8000,11.476362000001245
9000,14.661278999999922
10000,17.771930000000793
20000,70.54562400000032
30000,158.58126900000025
40000,285.00428999999895
50000,454.0373299999992
60000,639.8763770000005
70000,875.498606000001
80000,1169.0920909999986
90000,1507.527818999999
100000,1824.8365889999986
