100,0.0005139999999990152
200,0.0009269999999972356
300,0.001558000000002835
400,0.0032239999999994495
500,0.0026860000000006323
600,0.0031940000000005853
700,0.004820999999999742
800,0.004979999999999762
900,0.005767999999999773
1000,0.006043000000001797
2000,0.015738999999999947
3000,0.021399999999999864
4000,0.0377219999999987
5000,0.04041700000000148
6000,0.05123000000000033
7000,0.059851000000001875
8000,0.06390000000000029
9000,0.07399400000000256
10000,0.08673299999999884
20000,0.2103830000000002
30000,0.3379519999999978
40000,0.38241000000000014
50000,0.5071580000000004
60000,0.6072589999999991
70000,0.702807
80000,0.9176530000000014
90000,0.9765939999999986
100000,1.0931350000000002
