1, 1, 1, 1.0
2, 1, 2, 1.25067
3, 1, 3, 1.55458
4, 1, 3, 1.62508
1, 1, 1, 1.0
2, 1, 2, 1.25033
3, 1, 3, 1.55552
4, 1, 3, 1.62494
5, 1, 4, 1.88152
6, 1, 4, 1.86369
7, 1, 4, 2.03905
8, 1, 5, 2.13064
9, 1, 5, 2.18614
10, 1, 5, 2.21271
11, 1, 5, 2.36608
12, 1, 5, 2.344
13, 1, 6, 2.45293
14, 1, 6, 2.509
15, 1, 6, 2.52166
16, 1, 6, 2.54496
17, 1, 6, 2.63575
18, 1, 6, 2.65956
19, 1, 6, 2.74242
20, 1, 6, 2.74515
21, 1, 7, 2.76264
22, 1, 7, 2.78829
23, 1, 7, 2.86936
24, 1, 7, 2.86444
25, 1, 7, 2.89674
26, 1, 7, 2.94292
27, 1, 7, 2.95688
28, 1, 7, 2.97842
29, 1, 7, 3.03795
30, 1, 7, 3.03204
31, 1, 7, 3.08103
32, 1, 7, 3.09558
33, 1, 7, 3.12282
34, 1, 8, 3.15151
35, 1, 8, 3.16609
36, 1, 8, 3.16717
37, 1, 8, 3.20733
38, 1, 8, 3.22249
39, 1, 8, 3.24997
40, 1, 8, 3.24636
41, 1, 8, 3.29113
42, 1, 8, 3.29032
43, 1, 8, 3.32875
44, 1, 8, 3.33429
45, 1, 8, 3.34845
46, 1, 8, 3.3605
47, 1, 8, 3.40717
48, 1, 8, 3.41412
49, 1, 8, 3.41964
50, 1, 8, 3.44126
51, 1, 8, 3.44934
52, 1, 8, 3.45828
53, 1, 8, 3.50732
54, 1, 8, 3.49375
55, 1, 9, 3.51983
56, 1, 9, 3.51994
57, 1, 9, 3.53405
58, 1, 9, 3.54569
59, 1, 9, 3.57557
60, 1, 9, 3.55762
61, 1, 9, 3.60928
62, 1, 9, 3.6099
63, 1, 9, 3.62181
64, 1, 9, 3.6384
65, 1, 9, 3.64249
66, 1, 9, 3.64355
67, 1, 9, 3.67915
68, 1, 9, 3.68234
69, 1, 9, 3.69767
70, 1, 9, 3.69825
71, 1, 9, 3.72391
72, 1, 9, 3.72186
73, 1, 9, 3.74115
74, 1, 9, 3.74909
75, 1, 9, 3.7627
76, 1, 9, 3.76695
77, 1, 9, 3.77639
78, 1, 9, 3.78184
79, 1, 9, 3.81002
80, 1, 9, 3.80163
81, 1, 9, 3.81879
82, 1, 9, 3.82835
83, 1, 9, 3.85148
84, 1, 9, 3.85203
85, 1, 9, 3.85703
86, 1, 9, 3.86925
87, 1, 9, 3.87819
88, 1, 9, 3.88338
89, 1, 10, 3.90161
90, 1, 10, 3.90976
91, 1, 10, 3.91521
