100,0.002735000000001264,35.38461538470335
200,0.00812299999999766,32.56895978726646
300,0.010750000000001592,26.970644196835863
400,0.014673000000001934,31.49834243823692
500,0.01696499999999901,34.45011206426484
600,0.018525000000011005,38.77834335953998
700,0.03666599999999676,18.58538751941113
800,0.03101100000000656,23.9415198940264
900,0.04106600000000071,28.63970524338653
1000,0.04571599999999876,24.365465435662298
2000,0.14718100000000334,14.896582031814892
3000,0.24073799999999324,13.647369421659612
4000,0.2978519999999918,15.703838294645019
5000,0.4677779999999956,16.79612807518941
6000,0.6063220000000058,12.682447719322852
7000,0.6752539999999954,13.475148223939026
8000,0.7248310000000089,15.419828978444684
9000,0.9217620000000011,12.777491795894564
10000,1.090775999999991,12.13082769031987
20000,2.5379080000000016,11.17657434926777
30000,4.7997450000000015,8.865426789325234
40000,7.024428,8.343132618911946
50000,9.748819999999995,7.656780194433026
60000,11.475228000000016,7.735878031993771
70000,14.783355,6.666616580259083
80000,18.060846999999995,6.3763746832119255
90000,22.048002000000025,5.896296919759356
100000,23.29759199999998,6.111981646657756
