100,0.0013490000001183944,65.468674116624
200,0.0023400000000037835,50.05569996061248
300,0.0036780000000362634,2.9632886348824954
400,0.005722999999989042,54.346652269156
500,0.008456999999907566,46.275862070468726
600,0.007591000000047643,1.4149650300713679
700,0.015268999999989319,58.61503789999537
800,0.017558000000008178,43.77294981482122
900,0.012572000000091066,0.7882237552450516
1000,0.012770000000045911,61.67239404299284
2000,0.03935999999998785,48.504504503151445
3000,0.055387000000109765,0.771916241900888
4000,0.0516299999999319,47.94167333574359
5000,0.08689600000002429,38.94828084371906
6000,0.10965200000009645,0.5567096313273706
7000,0.1479749999998603,57.337069323723064
8000,0.14693899999997484,42.14018762903133
9000,0.14414800000031391,0.39031344465805956
