100,0.0008280000000000509,78.06691449814235
200,0.0010859999999999204,74.06340057636996
300,0.0026300000000001322,69.92438130155807
400,0.00579799999999997,53.297323444050285
500,0.005996999999999808,52.20963624760757
600,0.003970000000000029,64.26512968299738
700,0.005730000000000013,68.30132285382177
800,0.008666000000000063,51.60605552762412
900,0.0069830000000001835,69.04413395431334
1000,0.008302000000000032,61.5356100273391
2000,0.015502000000000127,57.73080594572471
3000,0.02417999999999987,63.666285920403986
4000,0.04072899999999979,52.080391603125285
5000,0.051505000000000134,58.01094161482564
6000,0.05225800000000014,61.30009405944258
7000,0.07438699999999976,62.16447177671639
8000,0.07564800000000016,65.08723345333708
9000,0.06343299999999985,66.89631056205354
10000,0.08317899999999945,60.08312216847119
20000,0.1864220000000003,60.653550902210114
30000,0.3399370000000008,57.83594308168602
40000,0.4559449999999998,56.441917652745865
50000,0.5900780000000019,51.44099535290213
60000,0.509563,62.29973823732661
70000,0.7581780000000009,58.23871726443728
80000,0.8868540000000067,59.676785735395846
90000,0.9176259999999985,60.53488346088112
100000,1.0776879999999949,56.69636937438663
