100,0.0008020000000001914,0.0
200,0.0012939999999943552,0.0
300,0.0019600000000039586,0.0
400,0.002592999999997403,0.0
500,0.0031399999999948136,0.0
600,0.0038319999999956167,0.0
700,0.008084999999994125,0.0
800,0.008676000000001238,0.0
900,0.009624999999999773,0.0
1000,0.010067999999996857,0.0
2000,0.014685000000000059,0.0
3000,0.02618400000000065,0.0
4000,0.03126500000000476,0.0
5000,0.04297099999999432,0.0
6000,0.059425999999973556,0.0
7000,0.05230799999998226,0.0
8000,0.06532500000002983,0.0
9000,0.09062199999993936,0.0
