100,0.0011520000000000419,0.0
200,0.0022610000000000685,0.0
300,0.0050760000000003025,0.0
400,0.00494799999999973,0.0
500,0.005527999999999977,0.0
600,0.007175999999999849,0.0
700,0.00797200000000009,0.0
800,0.007745000000000335,0.0
900,0.008917999999999981,0.0
1000,0.009906999999999666,0.0
2000,0.020286000000000026,0.0
3000,0.038456000000000046,0.0
4000,0.054438999999999904,0.0
5000,0.05293399999999959,0.0
6000,0.06814799999999988,0.0
7000,0.09472599999999964,0.0
8000,0.09065000000000012,0.0
9000,0.10782800000000137,0.0
10000,0.1332949999999986,0.0
20000,0.262061000000001,0.0
30000,0.3682009999999991,0.0
40000,0.5136730000000007,0.0
50000,0.6192589999999996,0.0
60000,0.788536999999998,0.0
70000,0.8739770000000036,0.0
80000,1.0419300000000078,0.0
90000,1.1660690000000073,0.0
100000,1.3405439999999942,0.0
