100,0.0016759999999749198,0.0
200,0.003287000000000262,0.0
300,0.0047470000000089385,0.0
400,0.006646999999986747,0.0
500,0.007852000000013959,0.0
600,0.009230000000002292,0.0
700,0.013774999999952797,0.0
800,0.014833000000010088,0.0
900,0.013960999999994783,0.0
1000,0.015461000000016156,0.0
2000,0.04610500000001139,0.0
3000,0.054948999999965054,0.0
4000,0.0771310000000085,0.0
5000,0.09473000000002685,0.0
6000,0.10792800000001534,0.0
7000,0.11602899999996907,0.0
8000,0.15261199999997643,0.0
9000,0.1655930000000012,0.0
10000,0.18707200000000057,0.0
20000,0.39916399999998475,0.0
30000,0.5757979999999634,0.0
40000,0.7812329999999861,0.0
50000,0.9737680000000069,0.0
60000,1.1468110000000138,0.0
70000,1.3519439999999463,0.0
80000,1.5678259999999682,0.0
90000,1.749272000000019,0.0
100000,1.982902000000081,0.0
