x1    y1    x2    y2
0, 0, 1000, 0
1, 1, 1001, 1
2, 2, 1002, 2
3, 3, 1003, 3
4, 4, 1004, 4
5, 5, 1005, 5
6, 6, 1006, 6
7, 7, 1007, 7
8, 8, 1008, 8
9, 9, 1009, 9
10, 10, 1010, 10
11, 11, 1011, 11
12, 12, 1012, 12
13, 13, 1013, 13
14, 14, 1014, 14
15, 15, 1015, 15
16, 16, 1016, 16
17, 17, 1017, 17
18, 18, 1018, 18
19, 19, 1019, 19
20, 20, 1020, 20
21, 21, 1021, 21
22, 22, 1022, 22
23, 23, 1023, 23
24, 24, 1024, 24
25, 25, 1025, 25
26, 26, 1026, 26
27, 27, 1027, 27
28, 28, 1028, 28
29, 29, 1029, 29
30, 30, 1030, 30
31, 31, 1031, 31
32, 32, 1032, 32
33, 33, 1033, 33
34, 34, 1034, 34
35, 35, 1035, 35
36, 36, 1036, 36
37, 37, 1037, 37
38, 38, 1038, 38
39, 39, 1039, 39
40, 40, 1040, 40
41, 41, 1041, 41
42, 42, 1042, 42
43, 43, 1043, 43
44, 44, 1044, 44
45, 45, 1045, 45
46, 46, 1046, 46
47, 47, 1047, 47
48, 48, 1048, 48
49, 49, 1049, 49
50, 50, 1050, 50
51, 51, 1051, 51
52, 52, 1052, 52
53, 53, 1053, 53
54, 54, 1054, 54
55, 55, 1055, 55
56, 56, 1056, 56
57, 57, 1057, 57
58, 58, 1058, 58
59, 59, 1059, 59
60, 60, 1060, 60
61, 61, 1061, 61
62, 62, 1062, 62
63, 63, 1063, 63
64, 64, 1064, 64
65, 65, 1065, 65
66, 66, 1066, 66
67, 67, 1067, 67
68, 68, 1068, 68
69, 69, 1069, 69
70, 70, 1070, 70
71, 71, 1071, 71
72, 72, 1072, 72
73, 73, 1073, 73
74, 74, 1074, 74
75, 75, 1075, 75
76, 76, 1076, 76
77, 77, 1077, 77
78, 78, 1078, 78
79, 79, 1079, 79
80, 80, 1080, 80
81, 81, 1081, 81
82, 82, 1082, 82
83, 83, 1083, 83
84, 84, 1084, 84
85, 85, 1085, 85
86, 86, 1086, 86
87, 87, 1087, 87
88, 88, 1088, 88
89, 89, 1089, 89
90, 90, 1090, 90
91, 91, 1091, 91
92, 92, 1092, 92
93, 93, 1093, 93
94, 94, 1094, 94
95, 95, 1095, 95
96, 96, 1096, 96
97, 97, 1097, 97
98, 98, 1098, 98
99, 99, 1099, 99
100, 100, 1100, 100
101, 101, 1101, 101
102, 102, 1102, 102
103, 103, 1103, 103
104, 104, 1104, 104
105, 105, 1105, 105
106, 106, 1106, 106
107, 107, 1107, 107
108, 108, 1108, 108
109, 109, 1109, 109
110, 110, 1110, 110
111, 111, 1111, 111
112, 112, 1112, 112
113, 113, 1113, 113
114, 114, 1114, 114
115, 115, 1115, 115
